item_description,shop_id,item_price,quantity_sold,shop_area_sq_ft,shop_profile,month
DRINK,19,220,1,411,default_value,11
DRINK,19,220,1,411,default_value,11
DRINK,19,220,1,411,default_value,11
DRINK,19,220,2,411,default_value,12
DRINK,19,440,3,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,2,411,default_value,10
DRINK,19,810,3,411,default_value,10
WATER,19,70,2,411,default_value,10
DRINK,19,70,1,411,default_value,11
MISSING,19,70,2,411,default_value,11
DRINK,19,1160,5,411,default_value,11
DRINK,19,290,0,411,default_value,11
DRINK,19,1100,6,411,default_value,11
DRINK,19,220,1,411,default_value,11
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,290,2,411,default_value,12
DRINK,19,440,2,411,default_value,12
MISSING,19,65,1,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,660,3,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,2,411,default_value,10
MISSING,19,65,2,411,default_value,10
DRINK,19,100,2,411,default_value,10
DRINK,19,100,2,411,default_value,10
DRINK,19,100,1,411,default_value,10
DRINK,19,100,0,411,default_value,10
DRINK,19,100,1,411,default_value,11
DRINK,19,100,2,411,default_value,11
DRINK,19,100,2,411,default_value,11
MISSING,19,140,3,411,default_value,11
DRINK,19,220,3,411,default_value,11
MILK,19,210,4,411,default_value,11
DRINK,19,220,3,411,default_value,11
DRINK,19,440,3,411,default_value,11
DRINK,19,290,1,411,default_value,11
DRINK,19,240,5,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,660,4,411,default_value,12
DRINK,19,60,1,411,default_value,12
DRINK,19,100,2,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,220,1,411,default_value,10
MISSING,19,70,1,411,default_value,10
DRINK,19,870,4,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,140,3,411,default_value,11
DRINK,19,290,2,411,default_value,11
DRINK,19,270,2,411,default_value,11
DRINK,19,100,1,411,default_value,11
MISSING,19,140,3,411,default_value,11
DRINK,19,660,4,411,default_value,11
DRINK,19,220,2,411,default_value,11
DRINK,19,220,2,411,default_value,12
MILK,19,140,3,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,70,1,411,default_value,12
DRINK,19,100,1,411,default_value,12
DRINK,19,100,2,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,240,5,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,220,1,411,default_value,10
MILK,19,70,1,411,default_value,10
DRINK,19,70,1,411,default_value,10
DRINK,19,220,1,411,default_value,11
DRINK,19,220,2,411,default_value,11
DRINK,19,220,1,411,default_value,11
MISSING,19,140,2,411,default_value,11
WATER,19,70,2,411,default_value,11
DRINK,19,1160,4,411,default_value,11
DRINK,19,220,1,411,default_value,11
DRINK,19,80,2,411,default_value,11
DRINK,19,150,2,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,220,1,411,default_value,11
DRINK,19,220,2,411,default_value,11
MISSING,19,140,3,411,default_value,11
DRINK,19,220,1,411,default_value,11
WATER,19,35,1,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,100,2,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,3,411,default_value,12
DRINK,19,220,1,411,default_value,12
MISSING,19,195,4,411,default_value,12
DRINK,19,100,2,411,default_value,12
DRINK,19,100,1,411,default_value,12
DRINK,19,480,5,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,440,2,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,60,1,411,default_value,10
DRINK,19,440,2,411,default_value,10
DRINK,19,580,3,411,default_value,10
MISSING,19,280,5,411,default_value,11
DRINK,19,100,2,411,default_value,11
DRINK,19,100,1,411,default_value,11
DRINK,19,290,1,411,default_value,11
MISSING,19,210,4,411,default_value,11
DRINK,19,220,2,411,default_value,11
DRINK,19,290,2,411,default_value,11
DRINK,19,220,2,411,default_value,11
DRINK,19,290,1,411,default_value,11
MISSING,19,65,1,411,default_value,11
DRINK,19,150,1,411,default_value,11
DRINK,19,220,1,411,default_value,11
DRINK,19,1100,6,411,default_value,11
DRINK,19,220,2,411,default_value,11
DRINK,19,220,1,411,default_value,11
DRINK,19,220,1,411,default_value,11
DRINK,19,440,3,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,440,3,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,110,1,411,default_value,12
DRINK,19,290,1,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,440,3,411,default_value,10
DRINK,19,220,1,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,2,411,default_value,10
DRINK,19,220,3,411,default_value,10
DRINK,19,110,2,411,default_value,10
DRINK,19,160,1,411,default_value,11
DRINK,19,220,2,411,default_value,11
DRINK,19,80,2,411,default_value,12
DRINK,19,660,3,411,default_value,12
DRINK,19,880,5,411,default_value,12
DRINK,19,280,5,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,290,1,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,660,4,411,default_value,12
DRINK,19,220,2,411,default_value,10
DRINK,19,290,0,411,default_value,10
DRINK,19,270,1,411,default_value,10
DRINK,19,240,4,411,default_value,10
DRINK,19,140,3,411,default_value,10
DRINK,19,220,1,411,default_value,11
DRINK,19,80,1,411,default_value,11
DRINK,19,140,2,411,default_value,11
DRINK,19,220,0,411,default_value,11
DRINK,19,440,3,411,default_value,11
DRINK,19,660,3,411,default_value,11
DRINK,19,220,2,411,default_value,11
WATER,19,35,2,411,default_value,11
DRINK,19,440,2,411,default_value,11
DRINK,19,100,1,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,450,3,411,default_value,12
DRINK,19,1100,6,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,1,411,default_value,12
DRINK,19,440,3,411,default_value,10
DRINK,19,240,2,411,default_value,11
MISSING,19,70,2,411,default_value,11
DRINK,19,100,2,411,default_value,11
DRINK,19,220,2,411,default_value,12
DRINK,19,660,4,411,default_value,12
DRINK,19,220,2,411,default_value,12
DRINK,19,220,2,411,default_value,12
MISSING,2,650,11,637,default_value,10
WATER,2,35,1,637,default_value,10
DRINK,2,150,1,637,default_value,10
DRINK,2,660,5,637,default_value,10
DRINK,2,220,2,637,default_value,10
WATER,2,35,2,637,default_value,10
DRINK,2,150,2,637,default_value,10
MILK,2,70,2,637,default_value,11
DRINK,2,270,2,637,default_value,11
DRINK,2,660,4,637,default_value,11
DRINK,2,100,1,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,100,1,637,default_value,11
DRINK,2,100,2,637,default_value,11
DRINK,2,660,4,637,default_value,11
DRINK,2,150,1,637,default_value,11
DRINK,2,160,3,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,150,1,637,default_value,12
DRINK,2,660,4,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,100,2,637,default_value,12
DRINK,2,100,1,637,default_value,12
DRINK,2,220,2,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,960,7,637,default_value,10
DRINK,2,910,13,637,default_value,10
DRINK,2,100,1,637,default_value,11
DRINK,2,100,2,637,default_value,11
DRINK,2,100,3,637,default_value,11
MISSING,2,350,6,637,default_value,11
DRINK,2,150,2,637,default_value,11
MISSING,2,70,1,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,220,1,637,default_value,11
DRINK,2,220,2,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,100,1,637,default_value,10
DRINK,2,110,1,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,290,1,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,220,1,637,default_value,10
MISSING,2,65,1,637,default_value,10
DRINK,2,440,2,637,default_value,10
MISSING,2,70,2,637,default_value,11
DRINK,2,100,2,637,default_value,11
DRINK,2,80,2,637,default_value,11
DRINK,2,440,2,637,default_value,11
DRINK,2,220,1,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,100,2,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,160,1,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,440,3,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,70,2,637,default_value,12
DRINK,2,150,1,637,default_value,12
DRINK,2,160,1,637,default_value,10
MISSING,2,65,2,637,default_value,10
WATER,2,35,2,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,220,3,637,default_value,11
DRINK,2,100,1,637,default_value,11
DRINK,2,100,2,637,default_value,11
DRINK,2,100,0,637,default_value,11
DRINK,2,960,7,637,default_value,11
DRINK,2,420,7,637,default_value,11
DRINK,2,480,4,637,default_value,11
DRINK,2,150,1,637,default_value,11
DRINK,2,220,1,637,default_value,11
DRINK,2,290,2,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,660,4,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,140,3,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,480,3,637,default_value,12
DRINK,2,320,3,637,default_value,12
DRINK,2,60,2,637,default_value,10
DRINK,2,120,2,637,default_value,10
DRINK,2,160,1,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,160,2,637,default_value,10
WATER,2,70,2,637,default_value,10
DRINK,2,220,2,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,100,1,637,default_value,11
DRINK,2,100,3,637,default_value,11
MISSING,2,70,2,637,default_value,11
DRINK,2,220,1,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,220,2,637,default_value,12
DRINK,2,220,1,637,default_value,10
DRINK,2,440,2,637,default_value,10
DRINK,2,220,0,637,default_value,10
MILK,2,140,3,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,160,1,637,default_value,10
DRINK,2,300,3,637,default_value,10
DRINK,2,100,1,637,default_value,11
DRINK,2,120,3,637,default_value,11
MISSING,2,70,1,637,default_value,11
MISSING,2,70,0,637,default_value,11
DRINK,2,220,1,637,default_value,11
DRINK,2,200,1,637,default_value,11
DRINK,2,200,2,637,default_value,11
DRINK,2,200,3,637,default_value,11
DRINK,2,60,1,637,default_value,11
DRINK,2,160,1,637,default_value,11
DRINK,2,290,1,637,default_value,11
DRINK,2,320,2,637,default_value,11
DRINK,2,440,2,637,default_value,11
DRINK,2,440,2,637,default_value,11
DRINK,2,220,1,637,default_value,12
DRINK,2,320,2,637,default_value,12
MISSING,2,280,3,637,default_value,12
DRINK,2,70,1,637,default_value,10
DRINK,2,60,1,637,default_value,10
DRINK,2,240,3,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,220,3,637,default_value,10
DRINK,2,100,1,637,default_value,10
MISSING,2,65,1,637,default_value,10
DRINK,2,120,1,637,default_value,10
DRINK,2,1440,13,637,default_value,10
DRINK,2,960,8,637,default_value,10
DRINK,2,60,0,637,default_value,11
DRINK,2,320,3,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,160,2,637,default_value,11
DRINK,2,120,3,637,default_value,11
DRINK,2,60,1,637,default_value,11
DRINK,2,300,6,637,default_value,11
WATER,2,35,1,637,default_value,11
DRINK,2,440,3,637,default_value,11
DRINK,2,220,2,637,default_value,11
WATER,2,70,1,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,150,2,637,default_value,12
DRINK,2,290,2,637,default_value,10
DRINK,2,110,2,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,120,3,637,default_value,10
DRINK,2,440,2,637,default_value,10
DRINK,2,220,2,637,default_value,10
MISSING,2,130,2,637,default_value,10
DRINK,2,220,3,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,290,1,637,default_value,10
DRINK,2,200,2,637,default_value,10
MISSING,2,70,2,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,660,4,637,default_value,11
DRINK,2,210,3,637,default_value,11
DRINK,2,320,3,637,default_value,11
DRINK,2,480,4,637,default_value,11
DRINK,2,100,2,637,default_value,11
DRINK,2,100,1,637,default_value,11
MISSING,2,70,1,637,default_value,11
DRINK,2,160,2,637,default_value,11
DRINK,2,100,1,637,default_value,11
DRINK,2,220,1,637,default_value,12
DRINK,2,800,5,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,220,2,637,default_value,10
DRINK,2,100,2,637,default_value,10
DRINK,2,150,2,637,default_value,10
DRINK,2,220,3,637,default_value,10
DRINK,2,270,2,637,default_value,10
DRINK,2,150,2,637,default_value,10
DRINK,2,450,4,637,default_value,10
DRINK,2,160,1,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,100,1,637,default_value,11
DRINK,2,100,3,637,default_value,11
DRINK,2,660,3,637,default_value,11
DRINK,2,660,4,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,660,4,637,default_value,11
DRINK,2,220,1,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,100,2,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,100,1,637,default_value,12
DRINK,2,100,2,637,default_value,12
WATER,2,70,3,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,290,1,637,default_value,12
WATER,2,35,2,637,default_value,12
DRINK,2,660,3,637,default_value,12
DRINK,2,150,1,637,default_value,12
DRINK,2,60,1,637,default_value,12
DRINK,2,290,1,637,default_value,12
DRINK,2,320,2,637,default_value,12
DRINK,2,660,7,637,default_value,10
DRINK,2,320,3,637,default_value,10
DRINK,2,290,2,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,70,2,637,default_value,10
DRINK,2,100,2,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,60,1,637,default_value,10
MISSING,2,140,2,637,default_value,11
WATER,2,70,2,637,default_value,11
DRINK,2,200,3,637,default_value,11
DRINK,2,200,2,637,default_value,11
DRINK,2,100,1,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,110,3,637,default_value,11
DRINK,2,160,1,637,default_value,11
DRINK,2,220,1,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,270,1,637,default_value,12
DRINK,2,440,2,637,default_value,10
DRINK,2,100,1,637,default_value,10
DRINK,2,160,2,637,default_value,11
DRINK,2,70,2,637,default_value,11
DRINK,2,160,1,637,default_value,11
DRINK,2,70,1,637,default_value,11
MISSING,2,70,2,637,default_value,11
DRINK,2,220,2,637,default_value,11
MISSING,2,70,1,637,default_value,11
WATER,2,35,1,637,default_value,11
DRINK,2,220,2,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,660,3,637,default_value,12
DRINK,2,160,3,637,default_value,10
DRINK,2,120,2,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,70,1,637,default_value,10
DRINK,2,220,1,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,120,2,637,default_value,11
DRINK,2,160,2,637,default_value,11
DRINK,2,70,2,637,default_value,11
DRINK,2,290,2,637,default_value,11
MILK,2,70,1,637,default_value,11
DRINK,2,150,1,637,default_value,11
DRINK,2,160,2,637,default_value,11
DRINK,2,270,2,637,default_value,11
MISSING,2,70,1,637,default_value,11
MISSING,2,70,2,637,default_value,11
DRINK,2,160,2,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,70,0,637,default_value,11
DRINK,2,220,1,637,default_value,11
MILK,2,70,2,637,default_value,11
MISSING,2,70,1,637,default_value,11
DRINK,2,70,1,637,default_value,12
DRINK,2,660,4,637,default_value,12
DRINK,2,290,1,637,default_value,12
DRINK,2,220,2,637,default_value,12
WATER,2,35,2,637,default_value,12
DRINK,2,580,2,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,660,3,637,default_value,12
DRINK,2,110,2,637,default_value,10
DRINK,2,220,0,637,default_value,10
DRINK,2,70,1,637,default_value,10
DRINK,2,160,1,637,default_value,10
DRINK,2,660,3,637,default_value,10
DRINK,2,300,2,637,default_value,10
DRINK,2,220,3,637,default_value,10
DRINK,2,300,3,637,default_value,10
DRINK,2,220,1,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,100,1,637,default_value,11
DRINK,2,110,2,637,default_value,11
DRINK,2,160,1,637,default_value,11
DRINK,2,320,3,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,220,3,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,440,2,637,default_value,11
DRINK,2,220,2,637,default_value,11
DRINK,2,440,2,637,default_value,11
DRINK,2,440,3,637,default_value,11
DRINK,2,220,2,637,default_value,12
DRINK,2,100,1,637,default_value,12
DRINK,2,100,2,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,100,2,637,default_value,12
DRINK,2,220,2,637,default_value,12
MISSING,2,70,1,637,default_value,12
DRINK,2,660,4,637,default_value,12
DRINK,2,160,1,637,default_value,12
WATER,2,35,2,637,default_value,10
DRINK,2,660,4,637,default_value,10
DRINK,2,70,0,637,default_value,10
MILK,2,140,2,637,default_value,10
DRINK,2,270,2,637,default_value,10
DRINK,2,220,2,637,default_value,10
DRINK,2,660,3,637,default_value,10
MISSING,2,130,3,637,default_value,11
DRINK,2,140,3,637,default_value,11
DRINK,2,220,1,637,default_value,11
DRINK,2,200,2,637,default_value,11
DRINK,2,200,3,637,default_value,11
DRINK,2,290,2,637,default_value,11
MISSING,2,420,6,637,default_value,11
MISSING,2,420,8,637,default_value,11
DRINK,2,320,2,637,default_value,11
DRINK,2,440,3,637,default_value,11
DRINK,2,660,3,637,default_value,11
DRINK,2,160,2,637,default_value,11
DRINK,2,220,1,637,default_value,11
DRINK,2,100,1,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,100,1,637,default_value,12
DRINK,2,660,3,637,default_value,12
DRINK,2,220,2,637,default_value,12
DRINK,2,220,1,637,default_value,12
DRINK,2,220,2,637,default_value,12
MISSING,2,260,6,637,default_value,10
MISSING,2,65,2,637,default_value,10
WATER,2,35,2,637,default_value,10
DRINK,2,150,2,637,default_value,10
DRINK,2,220,2,637,default_value,10
